GA
1.00000000  0.00000000
0.98737374  0.00415862
0.97474748  0.00821743
0.96212122  0.01218068
0.94949498  0.01605232
0.93686877  0.01983601
0.92424263  0.02353509
0.91161660  0.02715263
0.89899076  0.03069142
0.88636519  0.03415399
0.87374000  0.03754259
0.86111534  0.04085922
0.84849139  0.04410564
0.83586835  0.04728336
0.82324646  0.05039369
0.81062602  0.05343768
0.79800736  0.05641619
0.78539086  0.05932986
0.77277695  0.06217915
0.76016610  0.06496430
0.74755887  0.06768540
0.73495585  0.07034234
0.72235770  0.07293487
0.70976516  0.07546255
0.69717902  0.07792482
0.68460016  0.08032096
0.67202951  0.08265012
0.65946812  0.08491132
0.64691708  0.08710347
0.63437759  0.08922537
0.62185093  0.09127570
0.60933847  0.09325307
0.59684169  0.09515599
0.58436214  0.09698289
0.57190149  0.09873214
0.55946152  0.10040203
0.54704410  0.10199082
0.53465122  0.10349670
0.52228499  0.10491784
0.50994761  0.10625237
0.49764143  0.10749840
0.48536891  0.10865402
0.47313263  0.10971732
0.46093532  0.11068639
0.44877983  0.11155934
0.43666913  0.11233427
0.42460635  0.11300934
0.41259477  0.11358271
0.40063778  0.11405261
0.38873895  0.11441730
0.37690199  0.11467512
0.36513077  0.11482444
0.35342930  0.11486373
0.34180177  0.11479155
0.33025253  0.11460651
0.31878609  0.11430736
0.30740715  0.11389294
0.29612055  0.11336219
0.28493133  0.11271419
0.27384472  0.11194814
0.26286610  0.11106338
0.25200106  0.11005939
0.24125538  0.10893582
0.23063502  0.10769246
0.22014614  0.10632929
0.20979511  0.10484644
0.19958848  0.10324426
0.18953302  0.10152326
0.17963572  0.09968418
0.16990375  0.09772794
0.16034452  0.09565571
0.15096564  0.09346886
0.14177497  0.09116901
0.13278055  0.08875801
0.12399068  0.08623795
0.11541389  0.08361121
0.10705893  0.08088040
0.09893478  0.07804843
0.09105069  0.07511848
0.08341612  0.07209400
0.07604080  0.06897878
0.06893469  0.06577689
0.06210801  0.06249269
0.05557125  0.05913092
0.04933514  0.05569659
0.04341067  0.05219508
0.03780912  0.04863212
0.03254200  0.04501376
0.02762113  0.04134645
0.02305857  0.03763698
0.01886669  0.03389253
0.01505812  0.03012067
0.01164578  0.02632936
0.00864287  0.02252694
0.00606289  0.01872220
0.00391962  0.01492431
0.00222717  0.01114288
0.00099990  0.00738795
0.00025251  0.00367001
0.00000000  0.00000000
0.00000000  0.00000000
0.00025251  -0.00241382
0.00099990  -0.00477199
0.00222717  -0.00706749
0.00391962  -0.00929373
0.00606289  -0.01144462
0.00864287  -0.01351450
0.01164578  -0.01549815
0.01505812  -0.01739081
0.01886669  -0.01918812
0.02305857  -0.02088614
0.02762113  -0.02248135
0.03254200  -0.02397062
0.03780912  -0.02535121
0.04341067  -0.02662077
0.04933514  -0.02777730
0.05557125  -0.02881919
0.06210801  -0.02974517
0.06893469  -0.03055432
0.07604080  -0.03124605
0.08341612  -0.03182011
0.09105069  -0.03227656
0.09893478  -0.03261577
0.10705893  -0.03283843
0.11541389  -0.03294548
0.12399068  -0.03293820
0.13278055  -0.03281809
0.14177497  -0.03258696
0.15096564  -0.03224686
0.16034452  -0.03180007
0.16990375  -0.03124913
0.17963572  -0.03059683
0.18953302  -0.02984613
0.19958848  -0.02900024
0.20979511  -0.02806258
0.22014614  -0.02703674
0.23063502  -0.02592650
0.24125538  -0.02473584
0.25200106  -0.02346888
0.26286610  -0.02212992
0.27384472  -0.02072341
0.28493133  -0.01925392
0.29612055  -0.01772617
0.30740715  -0.01614502
0.31878609  -0.01451542
0.33025253  -0.01284243
0.34180177  -0.01113122
0.35342930  -0.00938704
0.36513077  -0.00761522
0.37690199  -0.00582117
0.38873895  -0.00401034
0.40063778  -0.00218826
0.41259477  -0.00036050
0.42460635  0.00146736
0.43666913  0.00328968
0.44877983  0.00510081
0.46093532  0.00689512
0.47313263  0.00866693
0.48536891  0.01041062
0.49764143  0.01212054
0.50994761  0.01379111
0.52228499  0.01541674
0.53465122  0.01699193
0.54704410  0.01851120
0.55946152  0.01996915
0.57190149  0.02136043
0.58436214  0.02267979
0.59684169  0.02392207
0.60933847  0.02508218
0.62185093  0.02615516
0.63437759  0.02713617
0.64691708  0.02802047
0.65946812  0.02880346
0.67202951  0.02948071
0.68460016  0.03004789
0.69717902  0.03050087
0.70976516  0.03083568
0.72235770  0.03104850
0.73495585  0.03113574
0.74755887  0.03109396
0.76016610  0.03091995
0.77277695  0.03061072
0.78539086  0.03016347
0.79800736  0.02957566
0.81062602  0.02884498
0.82324646  0.02796934
0.83586835  0.02694696
0.84849139  0.02577628
0.86111534  0.02445603
0.87374000  0.02298523
0.88636519  0.02136318
0.89899076  0.01958949
0.91161660  0.01766408
0.92424263  0.01558718
0.93686877  0.01335935
0.94949498  0.01098149
0.96212122  0.00845485
0.97474748  0.00578101
0.98737374  0.00296196
1.00000000  0.00000000
