  
       XFOIL         Version 6.99
  
 Calculated polar for: GA                                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.8474   0.02422   0.01798  -0.1503   0.5020   0.1422
   0.100   0.9117   0.01881   0.01180  -0.1661   0.4999   0.1450
   0.200   0.9170   0.01930   0.01239  -0.1643   0.4979   0.1459
   0.300   0.9244   0.01962   0.01274  -0.1631   0.4960   0.1472
   0.400   0.9382   0.01943   0.01244  -0.1637   0.4942   0.1495
   0.600   0.9837   0.01735   0.00979  -0.1703   0.4893   0.1575
   0.700   0.9928   0.01751   0.01006  -0.1698   0.4867   0.1590
   0.800   1.0021   0.01766   0.01027  -0.1694   0.4841   0.1606
   0.900   1.0135   0.01765   0.01025  -0.1694   0.4818   0.1630
   1.000   1.0287   0.01730   0.00973  -0.1703   0.4795   0.1666
   1.100   1.0456   0.01685   0.00900  -0.1716   0.4775   0.1709
   1.200   1.0566   0.01682   0.00898  -0.1714   0.4756   0.1728
   1.300   1.0675   0.01687   0.00902  -0.1711   0.4737   0.1750
   1.400   1.0793   0.01693   0.00901  -0.1711   0.4718   0.1776
   1.500   1.0901   0.01698   0.00908  -0.1712   0.4695   0.1809
   1.600   1.1035   0.01690   0.00885  -0.1718   0.4669   0.1853
   1.700   1.1141   0.01688   0.00888  -0.1718   0.4644   0.1876
   1.800   1.1244   0.01695   0.00900  -0.1715   0.4620   0.1899
   1.900   1.1349   0.01701   0.00907  -0.1713   0.4598   0.1927
   2.000   1.1467   0.01699   0.00900  -0.1713   0.4577   0.1963
   2.100   1.1599   0.01690   0.00874  -0.1716   0.4557   0.2009
   2.200   1.1724   0.01678   0.00853  -0.1718   0.4539   0.2043
   2.300   1.1837   0.01682   0.00856  -0.1716   0.4521   0.2072
   2.400   1.1943   0.01698   0.00871  -0.1715   0.4501   0.2105
   2.500   1.2038   0.01715   0.00894  -0.1713   0.4478   0.2140
   2.600   1.2145   0.01725   0.00902  -0.1712   0.4454   0.2183
   2.700   1.2254   0.01729   0.00902  -0.1712   0.4430   0.2222
   2.800   1.2356   0.01735   0.00913  -0.1710   0.4407   0.2252
   2.900   1.2461   0.01742   0.00921  -0.1708   0.4385   0.2287
   3.000   1.2573   0.01745   0.00920  -0.1707   0.4366   0.2330
   3.100   1.2695   0.01745   0.00909  -0.1707   0.4347   0.2380
   3.200   1.2815   0.01741   0.00897  -0.1708   0.4329   0.2424
   3.300   1.2929   0.01749   0.00902  -0.1707   0.4312   0.2461
   3.400   1.3030   0.01768   0.00922  -0.1705   0.4292   0.2501
   3.500   1.3118   0.01790   0.00950  -0.1702   0.4269   0.2545
   3.600   1.3216   0.01808   0.00966  -0.1700   0.4246   0.2596
   3.700   1.3313   0.01818   0.00981  -0.1698   0.4223   0.2634
   3.800   1.3410   0.01829   0.00997  -0.1695   0.4202   0.2673
   3.900   1.3514   0.01838   0.01004  -0.1693   0.4181   0.2720
   4.000   1.3626   0.01843   0.01003  -0.1692   0.4162   0.2777
   4.100   1.3742   0.01845   0.00998  -0.1692   0.4144   0.2828
   4.200   1.3854   0.01848   0.00999  -0.1690   0.4127   0.2871
   4.300   1.3970   0.01859   0.01003  -0.1690   0.4110   0.2926
   4.400   1.4073   0.01881   0.01021  -0.1688   0.4091   0.2984
   4.500   1.4153   0.01906   0.01054  -0.1684   0.4069   0.3031
   4.600   1.4235   0.01929   0.01086  -0.1680   0.4047   0.3072
   4.700   1.4322   0.01950   0.01111  -0.1677   0.4025   0.3121
   4.800   1.4419   0.01966   0.01126  -0.1674   0.4004   0.3179
   4.900   1.4521   0.01976   0.01134  -0.1672   0.3984   0.3239
   5.000   1.4625   0.01983   0.01142  -0.1671   0.3966   0.3287
