GA
1.00000000  0.00000000
0.98737374  0.00573667
0.97474748  0.01130674
0.96212122  0.01671710
0.94949498  0.02197427
0.93686877  0.02708441
0.92424263  0.03205333
0.91161660  0.03688647
0.89899076  0.04158897
0.88636519  0.04616560
0.87374000  0.05062084
0.86111534  0.05495884
0.84849139  0.05918343
0.83586835  0.06329815
0.82324646  0.06730626
0.81062602  0.07121071
0.79800736  0.07501420
0.78539086  0.07871913
0.77277695  0.08232767
0.76016610  0.08584172
0.74755887  0.08926292
0.73495585  0.09259270
0.72235770  0.09583225
0.70976516  0.09898251
0.69717902  0.10204424
0.68460016  0.10501797
0.67202951  0.10790405
0.65946812  0.11070262
0.64691708  0.11341363
0.63437759  0.11603688
0.62185093  0.11857197
0.60933847  0.12101837
0.59684169  0.12337536
0.58436214  0.12564210
0.57190149  0.12781760
0.55946152  0.12990076
0.54704410  0.13189031
0.53465122  0.13378492
0.52228499  0.13558311
0.50994761  0.13728333
0.49764143  0.13888392
0.48536891  0.14038313
0.47313263  0.14177915
0.46093532  0.14307010
0.44877983  0.14425401
0.43666913  0.14532891
0.42460635  0.14629272
0.41259477  0.14714338
0.40063778  0.14787875
0.38873895  0.14849671
0.37690199  0.14899508
0.36513077  0.14937172
0.35342930  0.14962446
0.34180177  0.14975114
0.33025253  0.14974963
0.31878609  0.14961780
0.30740715  0.14935357
0.29612055  0.14895489
0.28493133  0.14841976
0.27384472  0.14774624
0.26286610  0.14693244
0.25200106  0.14597655
0.24125538  0.14487682
0.23063502  0.14363160
0.22014614  0.14223933
0.20979511  0.14069855
0.19958848  0.13900790
0.18953302  0.13716616
0.17963572  0.13517219
0.16990375  0.13302503
0.16034452  0.13072382
0.15096564  0.12826788
0.14177497  0.12565664
0.13278055  0.12288974
0.12399068  0.11996695
0.11541389  0.11688825
0.10705893  0.11365378
0.09893478  0.11026389
0.09105069  0.10671912
0.08341612  0.10302021
0.07604080  0.09916814
0.06893469  0.09516409
0.06210801  0.09100949
0.05557125  0.08670600
0.04933514  0.08225551
0.04341067  0.07766020
0.03780912  0.07292248
0.03254200  0.06804505
0.02762113  0.06303088
0.02305857  0.05788322
0.01886669  0.05260562
0.01505812  0.04720192
0.01164578  0.04167629
0.00864287  0.03603319
0.00606289  0.03027742
0.00391962  0.02441411
0.00222717  0.01844872
0.00099990  0.01238707
0.00025251  0.00623532
0.00000000  0.00000000
0.00000000  0.00000000
0.00025251  -0.00274899
0.00099990  -0.00534519
0.00222717  -0.00778890
0.00391962  -0.01008061
0.00606289  -0.01222098
0.00864287  -0.01421080
0.01164578  -0.01605106
0.01505812  -0.01774289
0.01886669  -0.01928756
0.02305857  -0.02068651
0.02762113  -0.02194132
0.03254200  -0.02305371
0.03780912  -0.02402556
0.04341067  -0.02485888
0.04933514  -0.02555579
0.05557125  -0.02611859
0.06210801  -0.02654967
0.06893469  -0.02685157
0.07604080  -0.02702693
0.08341612  -0.02707854
0.09105069  -0.02700930
0.09893478  -0.02682219
0.10705893  -0.02652036
0.11541389  -0.02610701
0.12399068  -0.02558549
0.13278055  -0.02495924
0.14177497  -0.02423178
0.15096564  -0.02340675
0.16034452  -0.02248788
0.16990375  -0.02147897
0.17963572  -0.02038394
0.18953302  -0.01920676
0.19958848  -0.01795151
0.20979511  -0.01662233
0.22014614  -0.01522344
0.23063502  -0.01375914
0.24125538  -0.01223379
0.25200106  -0.01065182
0.26286610  -0.00901772
0.27384472  -0.00733604
0.28493133  -0.00561140
0.29612055  -0.00384845
0.30740715  -0.00205191
0.31878609  -0.00022654
0.33025253  0.00162284
0.34180177  0.00349140
0.35342930  0.00537425
0.36513077  0.00726645
0.37690199  0.00916305
0.38873895  0.01105907
0.40063778  0.01294949
0.41259477  0.01482928
0.42460635  0.01669337
0.43666913  0.01853670
0.44877983  0.02035416
0.46093532  0.02214067
0.47313263  0.02389110
0.48536891  0.02560033
0.49764143  0.02726327
0.50994761  0.02887477
0.52228499  0.03042973
0.53465122  0.03192304
0.54704410  0.03334959
0.55946152  0.03470431
0.57190149  0.03598212
0.58436214  0.03717797
0.59684169  0.03828682
0.60933847  0.03930367
0.62185093  0.04022354
0.63437759  0.04104148
0.64691708  0.04175258
0.65946812  0.04235196
0.67202951  0.04283478
0.68460016  0.04319625
0.69717902  0.04343161
0.70976516  0.04353616
0.72235770  0.04350526
0.73495585  0.04333431
0.74755887  0.04301877
0.76016610  0.04255418
0.77277695  0.04193611
0.78539086  0.04116022
0.79800736  0.04022224
0.81062602  0.03911797
0.82324646  0.03784328
0.83586835  0.03639412
0.84849139  0.03476653
0.86111534  0.03295663
0.87374000  0.03096063
0.88636519  0.02877483
0.89899076  0.02639561
0.91161660  0.02381949
0.92424263  0.02104303
0.93686877  0.01806295
0.94949498  0.01487604
0.96212122  0.01147921
0.97474748  0.00786948
0.98737374  0.00404399
1.00000000  0.00000000
