GA
1.00000000  0.00000000
0.98737374  0.00491639
0.97474748  0.00966019
0.96212122  0.01424094
0.94949498  0.01866764
0.93686877  0.02294871
0.92424263  0.02709207
0.91161660  0.03110510
0.89899076  0.03499469
0.88636519  0.03876721
0.87374000  0.04242856
0.86111534  0.04598420
0.84849139  0.04943911
0.83586835  0.05279782
0.82324646  0.05606447
0.81062602  0.05924276
0.79800736  0.06233600
0.78539086  0.06534712
0.77277695  0.06827866
0.76016610  0.07113281
0.74755887  0.07391143
0.73495585  0.07661604
0.72235770  0.07924782
0.70976516  0.08180768
0.69717902  0.08429621
0.68460016  0.08671374
0.67202951  0.08906033
0.65946812  0.09133578
0.64691708  0.09353968
0.63437759  0.09567136
0.62185093  0.09772997
0.60933847  0.09971445
0.59684169  0.10162355
0.58436214  0.10345586
0.57190149  0.10520981
0.55946152  0.10688370
0.54704410  0.10847567
0.53465122  0.10998377
0.52228499  0.11140594
0.50994761  0.11274004
0.49764143  0.11398383
0.48536891  0.11513503
0.47313263  0.11619131
0.46093532  0.11715029
0.44877983  0.11800958
0.43666913  0.11876678
0.42460635  0.11941949
0.41259477  0.11996535
0.40063778  0.12040199
0.38873895  0.12072713
0.37690199  0.12093853
0.36513077  0.12103401
0.35342930  0.12101150
0.34180177  0.12086902
0.33025253  0.12060469
0.31878609  0.12021677
0.30740715  0.11970367
0.29612055  0.11906393
0.28493133  0.11829628
0.27384472  0.11739961
0.26286610  0.11637301
0.25200106  0.11521579
0.24125538  0.11392747
0.23063502  0.11250779
0.22014614  0.11095678
0.20979511  0.10927468
0.19958848  0.10746204
0.18953302  0.10551969
0.17963572  0.10344875
0.16990375  0.10125067
0.16034452  0.09892723
0.15096564  0.09648054
0.14177497  0.09391306
0.13278055  0.09122764
0.12399068  0.08842751
0.11541389  0.08551628
0.10705893  0.08249797
0.09893478  0.07937705
0.09105069  0.07615839
0.08341612  0.07284734
0.07604080  0.06944969
0.06893469  0.06597173
0.06210801  0.06242022
0.05557125  0.05880243
0.04933514  0.05512615
0.04341067  0.05139971
0.03780912  0.04763196
0.03254200  0.04383234
0.02762113  0.04001082
0.02305857  0.03617800
0.01886669  0.03234505
0.01505812  0.02852375
0.01164578  0.02472652
0.00864287  0.02096640
0.00606289  0.01725712
0.00391962  0.01361302
0.00222717  0.01004917
0.00099990  0.00658129
0.00025251  0.00322585
0.00000000  0.00000000
0.00000000  0.00000000
0.00025251  -0.00381290
0.00099990  -0.00731911
0.00222717  -0.01053078
0.00391962  -0.01345972
0.00606289  -0.01611744
0.00864287  -0.01851515
0.01164578  -0.02066375
0.01505812  -0.02257387
0.01886669  -0.02425582
0.02305857  -0.02571966
0.02762113  -0.02697516
0.03254200  -0.02803180
0.03780912  -0.02889883
0.04341067  -0.02958522
0.04933514  -0.03009968
0.05557125  -0.03045069
0.06210801  -0.03064647
0.06893469  -0.03069501
0.07604080  -0.03060406
0.08341612  -0.03038115
0.09105069  -0.03003359
0.09893478  -0.02956847
0.10705893  -0.02899267
0.11541389  -0.02831286
0.12399068  -0.02753552
0.13278055  -0.02666692
0.14177497  -0.02571317
0.15096564  -0.02468016
0.16034452  -0.02357363
0.16990375  -0.02239914
0.17963572  -0.02116208
0.18953302  -0.01986768
0.19958848  -0.01852101
0.20979511  -0.01712700
0.22014614  -0.01569043
0.23063502  -0.01421593
0.24125538  -0.01270802
0.25200106  -0.01117107
0.26286610  -0.00960934
0.27384472  -0.00802695
0.28493133  -0.00642795
0.29612055  -0.00481624
0.30740715  -0.00319564
0.31878609  -0.00156988
0.33025253  0.00005742
0.34180177  0.00168270
0.35342930  0.00330250
0.36513077  0.00491342
0.37690199  0.00651214
0.38873895  0.00809539
0.40063778  0.00965997
0.41259477  0.01120271
0.42460635  0.01272053
0.43666913  0.01421033
0.44877983  0.01566910
0.46093532  0.01709384
0.47313263  0.01848155
0.48536891  0.01982928
0.49764143  0.02113409
0.50994761  0.02239304
0.52228499  0.02360319
0.53465122  0.02476160
0.54704410  0.02586532
0.55946152  0.02691140
0.57190149  0.02789685
0.58436214  0.02881867
0.59684169  0.02967381
0.60933847  0.03045921
0.62185093  0.03117175
0.63437759  0.03180827
0.64691708  0.03236555
0.65946812  0.03284033
0.67202951  0.03322927
0.68460016  0.03352897
0.69717902  0.03373595
0.70976516  0.03384664
0.72235770  0.03385741
0.73495585  0.03376453
0.74755887  0.03356415
0.76016610  0.03325236
0.77277695  0.03282510
0.78539086  0.03227824
0.79800736  0.03160749
0.81062602  0.03080847
0.82324646  0.02987665
0.83586835  0.02880737
0.84849139  0.02759584
0.86111534  0.02623711
0.87374000  0.02472609
0.88636519  0.02305752
0.89899076  0.02122600
0.91161660  0.01922594
0.92424263  0.01705159
0.93686877  0.01469702
0.94949498  0.01215611
0.96212122  0.00942255
0.97474748  0.00648985
0.98737374  0.00335130
1.00000000  0.00000000
