  
       XFOIL         Version 6.99
  
 Calculated polar for: GA                                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1361   0.01371   0.00737  -0.0838   0.8373   0.2824
  -4.750  -0.1149   0.01340   0.00729  -0.0826   0.8277   0.3546
  -4.500  -0.0887   0.01323   0.00715  -0.0820   0.8210   0.3996
  -4.250  -0.0634   0.01319   0.00713  -0.0813   0.8134   0.4327
  -4.000  -0.0376   0.01317   0.00708  -0.0806   0.8053   0.4618
  -3.750  -0.0101   0.01321   0.00707  -0.0800   0.7994   0.4920
  -3.500   0.0143   0.01329   0.00718  -0.0791   0.7904   0.5163
  -3.250   0.0418   0.01326   0.00708  -0.0786   0.7834   0.5340
  -3.000   0.0689   0.01326   0.00701  -0.0781   0.7763   0.5494
  -2.750   0.0952   0.01322   0.00697  -0.0775   0.7679   0.5627
  -2.500   0.1238   0.01315   0.00682  -0.0772   0.7617   0.5762
  -2.250   0.1496   0.01315   0.00680  -0.0766   0.7530   0.5899
  -2.000   0.1773   0.01311   0.00670  -0.0762   0.7456   0.6030
  -1.750   0.2047   0.01308   0.00665  -0.0758   0.7386   0.6150
  -1.500   0.2312   0.01306   0.00660  -0.0753   0.7299   0.6278
  -1.250   0.2598   0.01302   0.00647  -0.0751   0.7234   0.6408
  -1.000   0.2854   0.01302   0.00651  -0.0745   0.7145   0.6522
  -0.750   0.3131   0.01298   0.00641  -0.0741   0.7069   0.6649
  -0.500   0.3401   0.01299   0.00639  -0.0737   0.6992   0.6776
  -0.250   0.3665   0.01296   0.00638  -0.0732   0.6906   0.6893
   0.000   0.3950   0.01295   0.00628  -0.0730   0.6837   0.7020
   0.250   0.4201   0.01296   0.00633  -0.0723   0.6741   0.7152
   0.500   0.4476   0.01292   0.00626  -0.0719   0.6667   0.7271
   0.750   0.4730   0.01294   0.00631  -0.0712   0.6576   0.7402
   1.000   0.5001   0.01292   0.00625  -0.0708   0.6493   0.7543
   1.250   0.5256   0.01293   0.00629  -0.0701   0.6407   0.7676
   1.500   0.5512   0.01290   0.00628  -0.0694   0.6317   0.7813
   1.750   0.5770   0.01291   0.00628  -0.0688   0.6233   0.7961
   2.000   0.6016   0.01290   0.00630  -0.0679   0.6137   0.8120
