GA
1.00000000  0.00000000
0.96323530  0.01574790
0.92647076  0.03092683
0.88970722  0.04549035
0.85294681  0.05938753
0.81619367  0.07256392
0.77945455  0.08496251
0.74273954  0.09652474
0.70606265  0.10719139
0.66944255  0.11690364
0.63290317  0.12560399
0.59647439  0.13323723
0.56019268  0.13975143
0.52410179  0.14509889
0.48825339  0.14923712
0.45270773  0.15212983
0.41753430  0.15374785
0.38281250  0.15407015
0.34863229  0.15308479
0.31509486  0.15078987
0.28231329  0.14719454
0.25041319  0.14231995
0.21953338  0.13620021
0.18982655  0.12888337
0.16145992  0.12043239
0.13461589  0.11092612
0.10949272  0.10046026
0.08630514  0.08914831
0.06528510  0.07712259
0.04668233  0.06453516
0.03076507  0.05155880
0.01782072  0.03838803
0.00815646  0.02524000
0.00209995  0.01235551
0.00000000  0.00000000
0.00000000  0.00000000
0.00209995  -0.00340063
0.00815646  -0.00451457
0.01782072  -0.00366797
0.03076507  -0.00117424
0.04668233  0.00266662
0.06528510  0.00756874
0.08630514  0.01326106
0.10949272  0.01948806
0.13461589  0.02601042
0.16145992  0.03260575
0.18982655  0.03906925
0.21953338  0.04521445
0.25041319  0.05087389
0.28231329  0.05589979
0.31509486  0.06016482
0.34863229  0.06356271
0.38281250  0.06600902
0.41753430  0.06744179
0.45270773  0.06782227
0.48825339  0.06713560
0.52410179  0.06539151
0.56019268  0.06262503
0.59647439  0.05889716
0.63290317  0.05429562
0.66944255  0.04893547
0.70606265  0.04295989
0.74273954  0.03654083
0.77945455  0.02987971
0.81619367  0.02320814
0.85294681  0.01678860
0.88970722  0.01091514
0.92647076  0.00591408
0.96323530  0.00214472
1.00000000  0.00000000
